"ride_id","rideable_type","started_at","ended_at","member_casual","ride_length_seconds","ride_length","day_of_week"
"7B5C1C8C91F69E74","docked_bike",2022-09-23 23:28:57,2022-09-27 12:32:55,"casual",306238,"85:03:58",6
"904521C657ED1BC7","classic_bike",2022-09-11 11:08:20,2022-09-12 12:08:04,"casual",89984,"24:59:44",1
"2FECB8FCDCB4948F","classic_bike",2022-09-15 08:19:03,2022-09-16 09:18:59,"casual",89996,"24:59:56",5
"0187338A6390E730","docked_bike",2022-09-19 17:28:33,2022-09-29 10:28:46,"casual",838813,"233:00:13",2
"52FF2A11A7EEFE91","classic_bike",2022-09-15 23:37:10,2022-09-17 00:36:57,"member",89987,"24:59:47",5
"00ED06DF994CFEA1","classic_bike",2022-09-17 01:59:08,2022-09-18 02:59:01,"member",89993,"24:59:53",7
"93349D7673655768","docked_bike",2022-09-29 14:14:27,2022-09-30 15:14:29,"casual",90002,"25:00:02",5
"D9604FAD3C742C74","classic_bike",2022-09-17 16:59:32,2022-09-18 17:59:25,"casual",89993,"24:59:53",7
"B4289F44DCC9FE7F","docked_bike",2022-09-03 19:56:11,2022-09-13 16:58:05,"casual",853314,"237:01:54",7
"58F19F6F42CF6F34","docked_bike",2022-09-18 17:05:11,2022-09-20 17:24:46,"casual",173975,"48:19:35",1
"5DEAFD5E9E7C0D1A","classic_bike",2022-09-02 16:07:34,2022-09-03 17:07:28,"member",89994,"24:59:54",6
"B6F5E9E171A9D5CC","classic_bike",2022-09-18 17:30:13,2022-09-19 18:29:57,"member",89984,"24:59:44",1
"7C3B0035FCA7731B","classic_bike",2022-09-18 12:34:42,2022-09-19 13:34:31,"casual",89989,"24:59:49",1
"C66CE0E80924925F","classic_bike",2022-09-19 22:15:20,2022-09-20 23:15:15,"member",89995,"24:59:55",2
"24787D057DEF8C2D","classic_bike",2022-09-27 12:53:05,2022-09-28 13:52:55,"member",89990,"24:59:50",3
"58F99FC0C3E6168A","classic_bike",2022-09-16 17:56:12,2022-09-17 18:56:05,"member",89993,"24:59:53",6
"8F5DAA95A2B97253","classic_bike",2022-09-07 18:31:45,2022-09-08 19:31:39,"casual",89994,"24:59:54",4
"D731B793EE3F72E8","classic_bike",2022-09-11 18:01:38,2022-09-12 19:01:33,"casual",89995,"24:59:55",1
"BB96B4CCFB0A317E","classic_bike",2022-09-28 19:23:31,2022-09-29 20:23:25,"casual",89994,"24:59:54",4
"DC9069016B4BCF18","classic_bike",2022-09-21 14:48:54,2022-09-22 15:48:44,"casual",89990,"24:59:50",4
"C906A2E5CF37B0EE","docked_bike",2022-09-01 13:07:33,2022-09-07 19:03:56,"casual",539783,"149:56:23",5
"84481B5C89B82B22","classic_bike",2022-09-17 20:51:01,2022-09-18 21:50:49,"casual",89988,"24:59:48",7
"BF52A5C7F2F3EEE9","classic_bike",2022-09-15 18:54:04,2022-09-16 19:53:57,"casual",89993,"24:59:53",5
"C51C898F0C0ED260","docked_bike",2022-09-20 12:41:36,2022-09-23 15:47:29,"casual",270353,"75:05:53",3
"11AE3EACC3C74C3A","classic_bike",2022-09-22 18:32:19,2022-09-23 19:32:08,"casual",89989,"24:59:49",5
"41A2FAC1609182E4","docked_bike",2022-09-25 09:57:19,2022-09-27 04:12:09,"casual",152090,"42:14:50",1
"BC17DD5E1B3E67FD","docked_bike",2022-09-19 12:06:28,2022-09-29 10:25:11,"casual",857923,"238:18:43",2
"2A6B404BDC5F1C9C","docked_bike",2022-09-06 13:40:18,2022-09-13 09:10:50,"casual",588632,"163:30:32",3
"34D5682C3D4E514D","docked_bike",2022-09-30 12:37:16,2022-10-01 13:37:17,"casual",90001,"25:00:01",6
"39079EEE84DCBA98","docked_bike",2022-09-25 17:32:59,2022-09-27 09:44:13,"casual",144674,"40:11:14",1
"A9400B4BD7E63204","docked_bike",2022-09-21 08:22:12,2022-09-22 14:59:50,"casual",110258,"30:37:38",4
"38741E808113F68D","classic_bike",2022-09-22 13:28:24,2022-09-23 14:28:17,"casual",89993,"24:59:53",5
"5DC3B2ED72775060","classic_bike",2022-09-15 18:29:20,2022-09-16 19:29:11,"casual",89991,"24:59:51",5
"CC9A63CA1CFAD79D","docked_bike",2022-09-19 14:03:06,2022-09-29 10:26:51,"casual",851025,"236:23:45",2
"41C423B8BCF43504","classic_bike",2022-09-26 17:35:38,2022-09-27 18:35:33,"casual",89995,"24:59:55",2
"9DF752B13F6AF40D","docked_bike",2022-09-10 13:31:55,2022-09-13 08:00:24,"casual",239309,"66:28:29",7
"979F72DB6620DD50","docked_bike",2022-09-01 10:48:10,2022-09-03 17:14:55,"casual",196005,"54:26:45",5
"A4C1A117BA7019B3","classic_bike",2022-09-02 18:29:30,2022-09-03 19:29:24,"casual",89994,"24:59:54",6
"232F5EEBBDAC0F8C","classic_bike",2022-09-30 17:31:36,2022-10-01 18:31:30,"casual",89994,"24:59:54",6
"EDC84D8B51334122","classic_bike",2022-09-02 18:20:27,2022-09-03 19:20:19,"member",89992,"24:59:52",6
"7ED77C1B87240323","classic_bike",2022-09-18 21:53:17,2022-09-19 22:53:12,"casual",89995,"24:59:55",1
"CC96A92E6B56B54D","docked_bike",2022-09-25 10:33:42,2022-10-05 19:50:34,"casual",897412,"249:16:52",1
"EA4E04E93402FF43","docked_bike",2022-09-17 16:39:02,2022-10-02 08:35:49,"casual",1267007,"351:56:47",7
"6A185C2DA2BB608A","classic_bike",2022-09-07 17:44:09,2022-09-08 18:44:03,"member",89994,"24:59:54",4
"F774A2515A69E0C2","docked_bike",2022-09-25 11:09:54,2022-10-01 17:36:53,"casual",541619,"150:26:59",1
"55E03C2AE0D6B3F9","docked_bike",2022-09-03 12:18:34,2022-09-10 02:45:09,"casual",570395,"158:26:35",7
"1D7DBB542D325297","docked_bike",2022-09-21 11:51:55,2022-09-27 17:56:31,"casual",540276,"150:04:36",4
"0D08CBC334CFADFB","docked_bike",2022-09-19 10:59:40,2022-09-29 10:37:32,"casual",862672,"239:37:52",2
"40902C3767EC64D8","classic_bike",2022-09-11 12:32:21,2022-09-12 13:32:10,"casual",89989,"24:59:49",1
"48FCF055A30B1344","classic_bike",2022-09-25 11:34:05,2022-09-26 12:34:00,"casual",89995,"24:59:55",1
"34E6B957A5014A92","docked_bike",2022-09-17 02:57:50,2022-09-24 04:58:24,"casual",612034,"170:00:34",7
"F75D313B39900867","docked_bike",2022-09-04 12:28:05,2022-09-11 04:49:05,"casual",577260,"160:21:00",1
"023884CC7FAC9EBD","docked_bike",2022-09-02 08:47:02,2022-09-07 18:54:50,"casual",468468,"130:07:48",6
"25D825760EF347D3","docked_bike",2022-09-17 23:58:04,2022-09-29 21:48:25,"casual",1029021,"285:50:21",7
"05D8F6CBF8B03A93","classic_bike",2022-09-03 20:41:55,2022-09-04 21:41:46,"casual",89991,"24:59:51",7
"AFF6507985FC641B","classic_bike",2022-09-23 13:44:55,2022-09-24 14:44:48,"casual",89993,"24:59:53",6
"3605EC5712F8DF05","classic_bike",2022-09-02 01:05:14,2022-09-03 02:05:09,"casual",89995,"24:59:55",6
"A35F904918F142CC","docked_bike",2022-09-03 21:46:46,2022-09-04 22:46:47,"casual",90001,"25:00:01",7
"56C31A786CE03BFA","classic_bike",2022-09-15 08:56:02,2022-09-16 09:55:54,"casual",89992,"24:59:52",5
"5139049A124ABB44","docked_bike",2022-09-01 10:48:09,2022-09-02 11:48:10,"casual",90001,"25:00:01",5
"0B6AB355D00BBE2B","classic_bike",2022-09-02 18:25:57,2022-09-03 19:25:53,"casual",89996,"24:59:56",6
"BE7013A24B17B97E","classic_bike",2022-09-27 18:46:48,2022-09-28 19:46:43,"casual",89995,"24:59:55",3
"E86C678108B19F52","classic_bike",2022-09-12 19:55:31,2022-09-13 20:55:22,"casual",89991,"24:59:51",2
"9796BCC0AA86A640","classic_bike",2022-09-20 17:19:16,2022-09-21 18:19:11,"member",89995,"24:59:55",3
"C5396023DB8BE846","classic_bike",2022-09-20 10:36:17,2022-09-21 11:36:12,"member",89995,"24:59:55",3
"DCA3E7E63F81D44A","docked_bike",2022-09-25 19:21:41,2022-09-27 21:29:34,"casual",180473,"50:07:53",1
"94B8C610F6F03931","docked_bike",2022-09-25 10:34:12,2022-10-01 17:03:15,"casual",541743,"150:29:03",1
"54E3AA6E44B891C0","classic_bike",2022-09-13 17:56:01,2022-09-14 18:55:47,"casual",89986,"24:59:46",3
"EA948154152B0DCC","classic_bike",2022-09-21 23:11:26,2022-09-23 00:11:21,"casual",89995,"24:59:55",4
"7DD50B590F37D7F5","classic_bike",2022-09-21 23:18:34,2022-09-23 00:18:29,"casual",89995,"24:59:55",4
"0A3725FCFC1F3125","docked_bike",2022-09-05 17:58:56,2022-09-09 04:30:52,"casual",297116,"82:31:56",2
"FE2BA5DDFD9E3B9E","classic_bike",2022-09-02 15:09:43,2022-09-03 16:09:36,"casual",89993,"24:59:53",6
"A66F12C60ED1C01E","classic_bike",2022-09-07 14:41:36,2022-09-08 15:41:31,"casual",89995,"24:59:55",4
"8241A8733112708C","classic_bike",2022-09-10 00:42:22,2022-09-11 01:42:16,"member",89994,"24:59:54",7
"2A7B2B75C3D22ABB","classic_bike",2022-09-11 12:15:58,2022-09-12 13:15:52,"casual",89994,"24:59:54",1
"82CD977B0DE22C29","classic_bike",2022-09-15 01:20:14,2022-09-16 02:20:10,"casual",89996,"24:59:56",5
"2FCEB571D4BC16A7","classic_bike",2022-09-12 15:42:59,2022-09-13 16:42:54,"member",89995,"24:59:55",2
"5940C581F26C464D","classic_bike",2022-09-24 18:33:22,2022-09-25 19:33:16,"casual",89994,"24:59:54",7
"1180E145D43911A1","classic_bike",2022-09-12 17:25:58,2022-09-13 18:25:53,"casual",89995,"24:59:55",2
"57E4E5AD0477A8BE","classic_bike",2022-09-30 13:21:12,2022-10-01 14:21:07,"casual",89995,"24:59:55",6
"A889D33062D34348","classic_bike",2022-09-16 23:24:37,2022-09-18 00:24:20,"casual",89983,"24:59:43",6
"B62CBAEA3BA7C0A7","classic_bike",2022-09-12 02:54:07,2022-09-13 03:54:01,"casual",89994,"24:59:54",2
"342EB6581CA2D050","classic_bike",2022-09-16 21:55:41,2022-09-17 22:55:34,"casual",89993,"24:59:53",6
"C43A3976CE1930FC","classic_bike",2022-09-15 15:18:12,2022-09-16 16:18:05,"member",89993,"24:59:53",5
"154957BB03F2CAB8","classic_bike",2022-09-30 16:32:34,2022-10-01 17:32:28,"casual",89994,"24:59:54",6
"8D634993E08EAA4E","classic_bike",2022-09-02 13:41:58,2022-09-03 14:41:53,"casual",89995,"24:59:55",6
"D07BD56718CF16C0","classic_bike",2022-09-02 12:17:50,2022-09-03 13:17:44,"member",89994,"24:59:54",6
"60D76008FDA32A61","docked_bike",2022-09-21 13:00:35,2022-09-30 13:09:26,"casual",778131,"216:08:51",4
"F300F16CE4F1D36F","classic_bike",2022-09-16 15:12:18,2022-09-17 16:12:00,"casual",89982,"24:59:42",6
"5F9C0F92AA6EAD2D","classic_bike",2022-09-13 14:43:23,2022-09-14 15:43:19,"member",89996,"24:59:56",3
"F3CE0CDF83DE6786","docked_bike",2022-09-01 10:47:33,2022-09-02 11:47:35,"casual",90002,"25:00:02",5
"B8F0EA76F9B68023","docked_bike",2022-09-14 18:07:05,2022-09-25 05:00:14,"casual",903189,"250:53:09",4
"D4C7FE3FFCEE510D","classic_bike",2022-09-15 01:41:42,2022-09-16 02:41:33,"casual",89991,"24:59:51",5
"FB0CD1A6F80A4E62","classic_bike",2022-09-09 16:34:18,2022-09-10 17:34:13,"casual",89995,"24:59:55",6
"7A8A8881B2E2F29C","classic_bike",2022-09-04 17:15:02,2022-09-05 18:14:57,"casual",89995,"24:59:55",1
"CDE8F97FE990E617","classic_bike",2022-09-20 14:01:52,2022-09-21 15:01:40,"casual",89988,"24:59:48",3
"2C8EE7F79F25EBE7","classic_bike",2022-09-04 17:14:47,2022-09-05 18:14:43,"casual",89996,"24:59:56",1
"A62728EE7A0B4681","classic_bike",2022-09-09 17:21:10,2022-09-10 18:21:05,"member",89995,"24:59:55",6
"BAC0649B18B90F40","docked_bike",2022-09-23 18:45:55,2022-09-30 01:03:28,"casual",541053,"150:17:33",6
"0672E10552163DD7","classic_bike",2022-09-06 20:02:36,2022-09-07 21:02:31,"member",89995,"24:59:55",3
"86D4C6AF0A6D7AA1","classic_bike",2022-09-17 18:43:41,2022-09-18 19:43:34,"member",89993,"24:59:53",7
"86A5FBDAD893DBD4","classic_bike",2022-09-18 09:33:55,2022-09-19 10:33:47,"casual",89992,"24:59:52",1
"C4862E87A3F6B097","classic_bike",2022-09-17 00:57:23,2022-09-18 01:57:17,"casual",89994,"24:59:54",7
"2A6216087DD1D469","classic_bike",2022-09-14 16:37:31,2022-09-15 17:37:23,"casual",89992,"24:59:52",4
"FA9B6CB29B03642E","classic_bike",2022-09-16 12:33:16,2022-09-17 13:33:10,"member",89994,"24:59:54",6
"8D7E69E58CF7075D","classic_bike",2022-09-18 17:00:18,2022-09-19 18:00:08,"casual",89990,"24:59:50",1
"6A9B9FBF3F6609C1","classic_bike",2022-09-07 19:56:29,2022-09-08 20:56:16,"casual",89987,"24:59:47",4
"31938300148D764D","classic_bike",2022-09-30 16:09:32,2022-10-01 17:09:26,"member",89994,"24:59:54",6
"E8D534E0D015D337","docked_bike",2022-09-02 12:03:37,2022-09-04 17:51:54,"casual",193697,"53:48:17",6
"3BB4B62FD0D8D1EC","docked_bike",2022-09-03 21:31:07,2022-09-07 11:55:43,"casual",311076,"86:24:36",7
"FAFF51C42BFDA976","docked_bike",2022-09-03 06:50:02,2022-09-05 04:25:19,"casual",164117,"45:35:17",7
"1769F437D6C31ED2","docked_bike",2022-09-18 16:05:48,2022-09-19 17:05:49,"casual",90001,"25:00:01",1
"CA250B301BA7A036","docked_bike",2022-09-19 08:24:02,2022-09-20 19:58:05,"casual",128043,"35:34:03",2
"27A686D325E22AB4","classic_bike",2022-09-18 10:38:58,2022-09-19 11:38:51,"member",89993,"24:59:53",1
"49BBCBBADA3EAE1F","docked_bike",2022-09-16 22:45:55,2022-09-18 10:15:58,"casual",127803,"35:30:03",6
"28982C80F56CB741","classic_bike",2022-09-26 22:02:52,2022-09-27 23:02:36,"casual",89984,"24:59:44",2
"B1DDAD3B8E5780A8","docked_bike",2022-09-15 08:46:40,2022-09-19 19:48:51,"casual",385331,"107:02:11",5
"35DE2C662A4E2AB9","classic_bike",2022-09-23 13:25:10,2022-09-24 14:25:03,"casual",89993,"24:59:53",6
"814F1E94DB36187D","classic_bike",2022-09-22 08:18:41,2022-09-23 09:18:32,"casual",89991,"24:59:51",5
"0F39AE078BD4A975","classic_bike",2022-09-16 12:56:49,2022-09-17 13:56:43,"casual",89994,"24:59:54",6
"F81A25C351A8B516","classic_bike",2022-09-02 18:45:16,2022-09-03 19:45:10,"casual",89994,"24:59:54",6
"3F2F3373D4931F88","classic_bike",2022-09-27 12:29:41,2022-09-28 13:29:32,"casual",89991,"24:59:51",3
"39CA0A83C642B8FC","classic_bike",2022-09-19 18:36:35,2022-09-20 19:36:32,"member",89997,"24:59:57",2
"51B62408DC52E324","classic_bike",2022-09-30 17:13:57,2022-10-01 18:13:53,"member",89996,"24:59:56",6
"37AFEA640B5EA640","docked_bike",2022-09-28 13:55:16,2022-10-02 04:44:21,"casual",312545,"86:49:05",4
"2776734ED484E5C7","classic_bike",2022-09-08 19:53:48,2022-09-09 20:53:41,"casual",89993,"24:59:53",5
"812BFD6E0E912D05","docked_bike",2022-09-23 10:54:02,2022-09-26 04:56:27,"casual",237745,"66:02:25",6
"647776FC5879829E","docked_bike",2022-09-17 17:40:29,2022-09-27 06:03:59,"casual",822210,"228:23:30",7
"4C52C9AE6C09D8E4","docked_bike",2022-09-09 09:02:19,2022-09-20 10:25:47,"casual",955408,"265:23:28",6
"4FD39C44AB71C17C","docked_bike",2022-09-02 22:28:07,2022-09-07 04:58:59,"casual",369052,"102:30:52",6
"B58DD8B38C8F2B10","docked_bike",2022-09-17 02:36:06,2022-09-26 09:00:18,"casual",800652,"222:24:12",7
"379852C01C509D76","classic_bike",2022-09-17 15:11:20,2022-09-18 16:11:09,"casual",89989,"24:59:49",7
"3E0AF5F22E954982","classic_bike",2022-09-03 16:59:21,2022-09-04 17:59:15,"casual",89994,"24:59:54",7
"A03E9E4C2519191B","docked_bike",2022-09-25 06:58:37,2022-10-05 13:02:54,"casual",885857,"246:04:17",1
"7E58C4554BD83E9C","classic_bike",2022-09-04 02:23:06,2022-09-05 03:22:57,"casual",89991,"24:59:51",1
"6AEC0668B66A8686","classic_bike",2022-09-04 00:15:43,2022-09-05 01:15:34,"casual",89991,"24:59:51",1
"360F797586464917","classic_bike",2022-09-10 07:34:07,2022-09-11 08:33:56,"casual",89989,"24:59:49",7
"04A47401B77DB108","classic_bike",2022-09-30 19:13:40,2022-10-01 20:13:33,"casual",89993,"24:59:53",6
"6E47842E33B6AEEA","docked_bike",2022-09-23 20:19:48,2022-09-30 04:56:56,"casual",549428,"152:37:08",6
"3D1DE8E2FCBEB0D1","docked_bike",2022-09-10 22:39:48,2022-09-14 04:53:24,"casual",281616,"78:13:36",7
"369F579C79AC2B69","classic_bike",2022-09-14 12:15:59,2022-09-15 13:15:48,"member",89989,"24:59:49",4
"D23562C164B0BBD0","docked_bike",2022-09-04 16:13:44,2022-09-06 04:51:49,"casual",131885,"36:38:05",1
"66AE821018EC5DE7","docked_bike",2022-09-03 17:58:38,2022-09-08 16:50:25,"casual",427907,"118:51:47",7
"5301F9956C60E424","docked_bike",2022-09-25 06:58:11,2022-09-26 07:58:12,"casual",90001,"25:00:01",1
"2418EDE679052B35","docked_bike",2022-09-17 02:35:44,2022-09-26 09:00:22,"casual",800678,"222:24:38",7
"B5EE36FA809B432E","classic_bike",2022-09-30 02:25:33,2022-10-01 03:25:28,"member",89995,"24:59:55",6
"649DAC2ED921A734","classic_bike",2022-09-10 10:02:01,2022-09-11 11:01:55,"member",89994,"24:59:54",7
"83E5ECBF0E931AE1","classic_bike",2022-09-18 03:02:01,2022-09-19 04:01:55,"casual",89994,"24:59:54",1
"58B453DDD70B1055","classic_bike",2022-09-29 14:44:51,2022-09-30 15:44:46,"casual",89995,"24:59:55",5
"49F4DC6603E0E8D6","docked_bike",2022-09-09 19:17:33,2022-09-17 04:58:24,"casual",639651,"177:40:51",6
"F90D127277C3C2D4","classic_bike",2022-09-13 12:45:18,2022-09-14 13:45:00,"casual",89982,"24:59:42",3
"1BFFAEB98057361A","classic_bike",2022-09-17 22:14:46,2022-09-18 23:14:40,"casual",89994,"24:59:54",7
"FB5D3A515E6CA1A8","classic_bike",2022-09-25 08:12:17,2022-09-26 09:12:12,"casual",89995,"24:59:55",1
"0EE572A149A23B4F","classic_bike",2022-09-18 07:12:21,2022-09-19 08:12:16,"member",89995,"24:59:55",1
"C3F85E97872FA43F","classic_bike",2022-09-18 23:29:26,2022-09-20 00:29:21,"casual",89995,"24:59:55",1
"7C972329C1B76E44","classic_bike",2022-09-25 13:29:03,2022-09-26 14:28:58,"member",89995,"24:59:55",1
"B3A40208FFD2AA38","classic_bike",2022-09-12 07:43:11,2022-09-13 08:43:08,"member",89997,"24:59:57",2
"E0C9B495412C9E6A","docked_bike",2022-09-03 03:00:38,2022-09-04 07:42:56,"casual",103338,"28:42:18",7
"809DBC942EC6FD59","docked_bike",2022-09-17 02:35:14,2022-09-26 08:56:33,"casual",800479,"222:21:19",7
"C14722A8424CDF71","classic_bike",2022-09-20 17:46:01,2022-09-21 18:45:53,"member",89992,"24:59:52",3
"792F6D87B6DACBD6","docked_bike",2022-09-18 19:25:52,2022-09-24 04:52:39,"casual",466007,"129:26:47",1
"093C94E6EE8B6129","classic_bike",2022-09-04 14:43:13,2022-09-05 15:43:09,"casual",89996,"24:59:56",1
"6705D977D6DD00C9","docked_bike",2022-09-03 06:10:39,2022-09-13 20:48:59,"casual",916700,"254:38:20",7
"051579FE81B73E1D","docked_bike",2022-09-10 05:02:47,2022-09-29 10:40:21,"casual",1661854,"461:37:34",7
"7BC64B02472EBA40","classic_bike",2022-09-17 16:03:50,2022-09-18 17:03:42,"casual",89992,"24:59:52",7
"F5F0C43E7FB6BC87","docked_bike",2022-09-25 12:11:06,2022-10-01 16:53:34,"casual",535348,"148:42:28",1
"69CC6A1ECBF9E0B1","classic_bike",2022-09-09 12:25:39,2022-09-10 13:25:24,"casual",89985,"24:59:45",6
"48AB6CB85ACE7898","classic_bike",2022-09-04 03:52:58,2022-09-05 04:52:51,"casual",89993,"24:59:53",1
"C12694EE9D74D57E","classic_bike",2022-09-09 09:23:47,2022-09-10 10:23:37,"casual",89990,"24:59:50",6
"A4894540FA28926C","classic_bike",2022-09-10 19:28:08,2022-09-11 20:28:03,"casual",89995,"24:59:55",7
"EF2D441F1050D912","classic_bike",2022-09-25 03:15:45,2022-09-26 04:15:33,"casual",89988,"24:59:48",1
"6E90586718BF26F0","docked_bike",2022-09-20 10:17:17,2022-09-23 15:04:44,"casual",276447,"76:47:27",3
"B56B153335AEBB3F","classic_bike",2022-09-05 01:38:35,2022-09-06 02:38:29,"casual",89994,"24:59:54",2
"BF749B41CECA63A8","classic_bike",2022-09-01 23:34:24,2022-09-03 00:34:12,"casual",89988,"24:59:48",5
"1A349A85C0B3028A","classic_bike",2022-09-10 10:20:39,2022-09-11 11:20:26,"casual",89987,"24:59:47",7
"E8D0C5454FA2E804","docked_bike",2022-09-05 18:28:24,2022-09-10 15:20:10,"casual",420706,"116:51:46",2
"251AD76B3683A493","classic_bike",2022-09-03 21:58:10,2022-09-04 22:58:04,"casual",89994,"24:59:54",7
"CD399FFD29C0911C","classic_bike",2022-09-05 01:41:41,2022-09-06 02:41:35,"casual",89994,"24:59:54",2
"13467AD598E3F4F3","classic_bike",2022-09-06 09:21:19,2022-09-07 10:21:14,"casual",89995,"24:59:55",3
"90FBB8C6093D256F","classic_bike",2022-09-07 17:29:50,2022-09-08 18:29:45,"member",89995,"24:59:55",4
"EF2AAAFCCA1BF9D4","classic_bike",2022-09-14 17:15:32,2022-09-15 18:15:27,"member",89995,"24:59:55",4
"A742006100C99ACB","docked_bike",2022-09-05 01:42:15,2022-09-08 12:18:52,"casual",297397,"82:36:37",2
"E87724A30BD4E46D","docked_bike",2022-09-15 18:01:41,2022-09-23 21:07:33,"casual",702352,"195:05:52",5
"1F96B85586B64CCD","classic_bike",2022-09-18 15:43:54,2022-09-19 16:43:41,"casual",89987,"24:59:47",1
"3E14246BDAD3F88E","classic_bike",2022-09-08 16:16:56,2022-09-09 17:16:49,"casual",89993,"24:59:53",5
"7E7C687934624296","classic_bike",2022-09-25 07:37:46,2022-09-26 08:37:40,"casual",89994,"24:59:54",1
"1EFF32E35CFD721B","classic_bike",2022-09-19 15:47:14,2022-09-20 16:47:09,"casual",89995,"24:59:55",2
"95D7CA373D95BB8F","docked_bike",2022-09-25 06:53:54,2022-09-30 04:56:58,"casual",424984,"118:03:04",1
"D3CD09B0D0F68BAE","classic_bike",2022-09-28 18:42:58,2022-09-29 19:42:54,"member",89996,"24:59:56",4
"6B0C0D6596D2FA75","classic_bike",2022-09-21 17:55:37,2022-09-22 18:55:34,"member",89997,"24:59:57",4
"14AA5410DF41A69D","classic_bike",2022-09-16 18:04:43,2022-09-17 19:04:37,"member",89994,"24:59:54",6
"6CE24919B0434B47","classic_bike",2022-09-14 12:32:05,2022-09-15 13:31:59,"casual",89994,"24:59:54",4
"D45F1F9350BA9FD1","docked_bike",2022-09-02 18:20:18,2022-09-07 18:59:21,"casual",434343,"120:39:03",6
"AA12D76AFA9E0FB1","classic_bike",2022-09-16 07:40:18,2022-09-17 08:40:00,"casual",89982,"24:59:42",6
"51467B356C7434F7","classic_bike",2022-09-19 17:49:22,2022-09-20 18:49:15,"casual",89993,"24:59:53",2
"AF25094697AD0876","classic_bike",2022-09-13 21:19:24,2022-09-14 22:19:19,"casual",89995,"24:59:55",3
"76237DE7855E8346","classic_bike",2022-09-20 22:36:48,2022-09-21 23:36:36,"member",89988,"24:59:48",3
"5194B03C0697057B","docked_bike",2022-09-05 21:00:02,2022-09-09 04:40:54,"casual",286852,"79:40:52",2
"6DBEF21D17236C14","classic_bike",2022-09-18 00:00:37,2022-09-19 01:00:31,"member",89994,"24:59:54",1
"41CA4F5A69B1A869","classic_bike",2022-09-18 20:06:04,2022-09-19 21:05:59,"casual",89995,"24:59:55",1
"2E724560DD41736B","classic_bike",2022-09-26 13:19:52,2022-09-27 14:19:45,"casual",89993,"24:59:53",2
"79369D2F292B4306","classic_bike",2022-09-30 22:34:46,2022-10-01 23:34:42,"casual",89996,"24:59:56",6
"5165E833E44B2946","docked_bike",2022-09-21 23:18:38,2022-09-26 08:20:56,"casual",378138,"105:02:18",4
"A166468E73EF2D31","classic_bike",2022-09-09 18:56:56,2022-09-10 19:56:42,"casual",89986,"24:59:46",6
"0A0C87787A2B5AFF","docked_bike",2022-09-09 16:14:06,2022-09-21 04:59:10,"casual",996304,"276:45:04",6
"A81A3DC08307A145","docked_bike",2022-09-16 13:26:13,2022-09-23 17:11:21,"casual",618308,"171:45:08",6
"39869595C7B5CB3D","classic_bike",2022-09-08 20:27:14,2022-09-09 21:27:07,"member",89993,"24:59:53",5
"60ACD89C8E848F67","classic_bike",2022-09-13 19:09:18,2022-09-14 20:09:13,"casual",89995,"24:59:55",3
"CA4EA4A986C73C88","classic_bike",2022-09-06 18:22:24,2022-09-07 19:22:18,"casual",89994,"24:59:54",3
"DB72AFBF6E18BEB3","classic_bike",2022-09-25 10:34:31,2022-09-26 11:34:25,"casual",89994,"24:59:54",1
"701DB2028BACA1F4","classic_bike",2022-09-12 02:08:30,2022-09-13 03:08:20,"casual",89990,"24:59:50",2
"346FED3771A9E763","docked_bike",2022-09-09 14:02:39,2022-09-20 08:29:23,"casual",930404,"258:26:44",6
"4F36D242349A484E","classic_bike",2022-09-25 15:45:49,2022-09-26 16:45:41,"casual",89992,"24:59:52",1
"E4E38D2003CFB548","classic_bike",2022-09-13 21:28:47,2022-09-14 22:28:42,"member",89995,"24:59:55",3
"D49A68F11B370800","docked_bike",2022-09-30 15:57:17,2022-10-01 16:57:18,"casual",90001,"25:00:01",6
"AF1B3D67ABEA9042","classic_bike",2022-09-02 09:39:05,2022-09-03 10:38:59,"member",89994,"24:59:54",6
"F580BD78E9750771","classic_bike",2022-09-16 19:52:20,2022-09-17 20:52:15,"casual",89995,"24:59:55",6
"24A09BE6DDBBE253","docked_bike",2022-09-11 19:12:05,2022-09-20 16:17:13,"casual",767108,"213:05:08",1
"A5F2708C880A7809","docked_bike",2022-09-16 09:56:53,2022-09-17 10:56:54,"casual",90001,"25:00:01",6
"D6EFB59B4F11231C","docked_bike",2022-09-28 19:20:50,2022-09-29 20:20:51,"casual",90001,"25:00:01",4
"FA653D5496A28EDB","docked_bike",2022-09-18 03:00:33,2022-09-21 11:17:24,"casual",289011,"80:16:51",1
"07BD2E90FFB43999","docked_bike",2022-09-17 23:28:10,2022-10-01 18:37:33,"casual",1192163,"331:09:23",7
"E4786A14483D9B42","classic_bike",2022-09-03 16:51:34,2022-09-04 17:51:28,"member",89994,"24:59:54",7
"9286D12A59E88A49","classic_bike",2022-09-14 07:38:39,2022-09-15 08:38:18,"casual",89979,"24:59:39",4
"9F681A8622CD24A8","classic_bike",2022-09-19 17:01:27,2022-09-20 18:01:20,"member",89993,"24:59:53",2
"4D656A9B84F26D45","docked_bike",2022-09-17 04:25:43,2022-09-26 09:07:00,"casual",794477,"220:41:17",7
"FA076219EB950930","classic_bike",2022-09-20 20:53:58,2022-09-21 21:53:54,"casual",89996,"24:59:56",3
"3BE381B3532EE183","classic_bike",2022-09-09 17:56:24,2022-09-10 18:56:10,"casual",89986,"24:59:46",6
