"ride_id","rideable_type","started_at","ended_at","member_casual","ride_length_seconds","ride_length","day_of_week","Extra_Hours"
"647776FC5879829E","docked_bike",2022-09-17 17:40:29,2022-09-27 06:03:59,"casual",822210,"228:23:30",7,735810
"4C52C9AE6C09D8E4","docked_bike",2022-09-09 09:02:19,2022-09-20 10:25:47,"casual",955408,"265:23:28",6,869008
"4FD39C44AB71C17C","docked_bike",2022-09-02 22:28:07,2022-09-07 04:58:59,"casual",369052,"102:30:52",6,282652
"B58DD8B38C8F2B10","docked_bike",2022-09-17 02:36:06,2022-09-26 09:00:18,"casual",800652,"222:24:12",7,714252
"379852C01C509D76","classic_bike",2022-09-17 15:11:20,2022-09-18 16:11:09,"casual",89989,"24:59:49",7,3589
"3E0AF5F22E954982","classic_bike",2022-09-03 16:59:21,2022-09-04 17:59:15,"casual",89994,"24:59:54",7,3594
"A03E9E4C2519191B","docked_bike",2022-09-25 06:58:37,2022-10-05 13:02:54,"casual",885857,"246:04:17",1,799457
"7E58C4554BD83E9C","classic_bike",2022-09-04 02:23:06,2022-09-05 03:22:57,"casual",89991,"24:59:51",1,3591
"6AEC0668B66A8686","classic_bike",2022-09-04 00:15:43,2022-09-05 01:15:34,"casual",89991,"24:59:51",1,3591
"360F797586464917","classic_bike",2022-09-10 07:34:07,2022-09-11 08:33:56,"casual",89989,"24:59:49",7,3589
"04A47401B77DB108","classic_bike",2022-09-30 19:13:40,2022-10-01 20:13:33,"casual",89993,"24:59:53",6,3593
"6E47842E33B6AEEA","docked_bike",2022-09-23 20:19:48,2022-09-30 04:56:56,"casual",549428,"152:37:08",6,463028
"3D1DE8E2FCBEB0D1","docked_bike",2022-09-10 22:39:48,2022-09-14 04:53:24,"casual",281616,"78:13:36",7,195216
"369F579C79AC2B69","classic_bike",2022-09-14 12:15:59,2022-09-15 13:15:48,"member",89989,"24:59:49",4,3589
"D23562C164B0BBD0","docked_bike",2022-09-04 16:13:44,2022-09-06 04:51:49,"casual",131885,"36:38:05",1,45485
"66AE821018EC5DE7","docked_bike",2022-09-03 17:58:38,2022-09-08 16:50:25,"casual",427907,"118:51:47",7,341507
"5301F9956C60E424","docked_bike",2022-09-25 06:58:11,2022-09-26 07:58:12,"casual",90001,"25:00:01",1,3601
"2418EDE679052B35","docked_bike",2022-09-17 02:35:44,2022-09-26 09:00:22,"casual",800678,"222:24:38",7,714278
"B5EE36FA809B432E","classic_bike",2022-09-30 02:25:33,2022-10-01 03:25:28,"member",89995,"24:59:55",6,3595
"649DAC2ED921A734","classic_bike",2022-09-10 10:02:01,2022-09-11 11:01:55,"member",89994,"24:59:54",7,3594
"83E5ECBF0E931AE1","classic_bike",2022-09-18 03:02:01,2022-09-19 04:01:55,"casual",89994,"24:59:54",1,3594
"58B453DDD70B1055","classic_bike",2022-09-29 14:44:51,2022-09-30 15:44:46,"casual",89995,"24:59:55",5,3595
"49F4DC6603E0E8D6","docked_bike",2022-09-09 19:17:33,2022-09-17 04:58:24,"casual",639651,"177:40:51",6,553251
"F90D127277C3C2D4","classic_bike",2022-09-13 12:45:18,2022-09-14 13:45:00,"casual",89982,"24:59:42",3,3582
"1BFFAEB98057361A","classic_bike",2022-09-17 22:14:46,2022-09-18 23:14:40,"casual",89994,"24:59:54",7,3594
"FB5D3A515E6CA1A8","classic_bike",2022-09-25 08:12:17,2022-09-26 09:12:12,"casual",89995,"24:59:55",1,3595
"0EE572A149A23B4F","classic_bike",2022-09-18 07:12:21,2022-09-19 08:12:16,"member",89995,"24:59:55",1,3595
"C3F85E97872FA43F","classic_bike",2022-09-18 23:29:26,2022-09-20 00:29:21,"casual",89995,"24:59:55",1,3595
"7C972329C1B76E44","classic_bike",2022-09-25 13:29:03,2022-09-26 14:28:58,"member",89995,"24:59:55",1,3595
"B3A40208FFD2AA38","classic_bike",2022-09-12 07:43:11,2022-09-13 08:43:08,"member",89997,"24:59:57",2,3597
"E0C9B495412C9E6A","docked_bike",2022-09-03 03:00:38,2022-09-04 07:42:56,"casual",103338,"28:42:18",7,16938
"809DBC942EC6FD59","docked_bike",2022-09-17 02:35:14,2022-09-26 08:56:33,"casual",800479,"222:21:19",7,714079
"C14722A8424CDF71","classic_bike",2022-09-20 17:46:01,2022-09-21 18:45:53,"member",89992,"24:59:52",3,3592
"792F6D87B6DACBD6","docked_bike",2022-09-18 19:25:52,2022-09-24 04:52:39,"casual",466007,"129:26:47",1,379607
"093C94E6EE8B6129","classic_bike",2022-09-04 14:43:13,2022-09-05 15:43:09,"casual",89996,"24:59:56",1,3596
"6705D977D6DD00C9","docked_bike",2022-09-03 06:10:39,2022-09-13 20:48:59,"casual",916700,"254:38:20",7,830300
"051579FE81B73E1D","docked_bike",2022-09-10 05:02:47,2022-09-29 10:40:21,"casual",1661854,"461:37:34",7,1575454
"7BC64B02472EBA40","classic_bike",2022-09-17 16:03:50,2022-09-18 17:03:42,"casual",89992,"24:59:52",7,3592
"F5F0C43E7FB6BC87","docked_bike",2022-09-25 12:11:06,2022-10-01 16:53:34,"casual",535348,"148:42:28",1,448948
"69CC6A1ECBF9E0B1","classic_bike",2022-09-09 12:25:39,2022-09-10 13:25:24,"casual",89985,"24:59:45",6,3585
"48AB6CB85ACE7898","classic_bike",2022-09-04 03:52:58,2022-09-05 04:52:51,"casual",89993,"24:59:53",1,3593
"C12694EE9D74D57E","classic_bike",2022-09-09 09:23:47,2022-09-10 10:23:37,"casual",89990,"24:59:50",6,3590
"A4894540FA28926C","classic_bike",2022-09-10 19:28:08,2022-09-11 20:28:03,"casual",89995,"24:59:55",7,3595
"EF2D441F1050D912","classic_bike",2022-09-25 03:15:45,2022-09-26 04:15:33,"casual",89988,"24:59:48",1,3588
"6E90586718BF26F0","docked_bike",2022-09-20 10:17:17,2022-09-23 15:04:44,"casual",276447,"76:47:27",3,190047
"B56B153335AEBB3F","classic_bike",2022-09-05 01:38:35,2022-09-06 02:38:29,"casual",89994,"24:59:54",2,3594
"BF749B41CECA63A8","classic_bike",2022-09-01 23:34:24,2022-09-03 00:34:12,"casual",89988,"24:59:48",5,3588
"1A349A85C0B3028A","classic_bike",2022-09-10 10:20:39,2022-09-11 11:20:26,"casual",89987,"24:59:47",7,3587
"E8D0C5454FA2E804","docked_bike",2022-09-05 18:28:24,2022-09-10 15:20:10,"casual",420706,"116:51:46",2,334306
"251AD76B3683A493","classic_bike",2022-09-03 21:58:10,2022-09-04 22:58:04,"casual",89994,"24:59:54",7,3594
"CD399FFD29C0911C","classic_bike",2022-09-05 01:41:41,2022-09-06 02:41:35,"casual",89994,"24:59:54",2,3594
"13467AD598E3F4F3","classic_bike",2022-09-06 09:21:19,2022-09-07 10:21:14,"casual",89995,"24:59:55",3,3595
"90FBB8C6093D256F","classic_bike",2022-09-07 17:29:50,2022-09-08 18:29:45,"member",89995,"24:59:55",4,3595
"EF2AAAFCCA1BF9D4","classic_bike",2022-09-14 17:15:32,2022-09-15 18:15:27,"member",89995,"24:59:55",4,3595
"A742006100C99ACB","docked_bike",2022-09-05 01:42:15,2022-09-08 12:18:52,"casual",297397,"82:36:37",2,210997
"E87724A30BD4E46D","docked_bike",2022-09-15 18:01:41,2022-09-23 21:07:33,"casual",702352,"195:05:52",5,615952
"1F96B85586B64CCD","classic_bike",2022-09-18 15:43:54,2022-09-19 16:43:41,"casual",89987,"24:59:47",1,3587
"3E14246BDAD3F88E","classic_bike",2022-09-08 16:16:56,2022-09-09 17:16:49,"casual",89993,"24:59:53",5,3593
"7E7C687934624296","classic_bike",2022-09-25 07:37:46,2022-09-26 08:37:40,"casual",89994,"24:59:54",1,3594
"1EFF32E35CFD721B","classic_bike",2022-09-19 15:47:14,2022-09-20 16:47:09,"casual",89995,"24:59:55",2,3595
"95D7CA373D95BB8F","docked_bike",2022-09-25 06:53:54,2022-09-30 04:56:58,"casual",424984,"118:03:04",1,338584
"D3CD09B0D0F68BAE","classic_bike",2022-09-28 18:42:58,2022-09-29 19:42:54,"member",89996,"24:59:56",4,3596
"6B0C0D6596D2FA75","classic_bike",2022-09-21 17:55:37,2022-09-22 18:55:34,"member",89997,"24:59:57",4,3597
"14AA5410DF41A69D","classic_bike",2022-09-16 18:04:43,2022-09-17 19:04:37,"member",89994,"24:59:54",6,3594
"6CE24919B0434B47","classic_bike",2022-09-14 12:32:05,2022-09-15 13:31:59,"casual",89994,"24:59:54",4,3594
"D45F1F9350BA9FD1","docked_bike",2022-09-02 18:20:18,2022-09-07 18:59:21,"casual",434343,"120:39:03",6,347943
"AA12D76AFA9E0FB1","classic_bike",2022-09-16 07:40:18,2022-09-17 08:40:00,"casual",89982,"24:59:42",6,3582
"51467B356C7434F7","classic_bike",2022-09-19 17:49:22,2022-09-20 18:49:15,"casual",89993,"24:59:53",2,3593
"AF25094697AD0876","classic_bike",2022-09-13 21:19:24,2022-09-14 22:19:19,"casual",89995,"24:59:55",3,3595
"76237DE7855E8346","classic_bike",2022-09-20 22:36:48,2022-09-21 23:36:36,"member",89988,"24:59:48",3,3588
"5194B03C0697057B","docked_bike",2022-09-05 21:00:02,2022-09-09 04:40:54,"casual",286852,"79:40:52",2,200452
"6DBEF21D17236C14","classic_bike",2022-09-18 00:00:37,2022-09-19 01:00:31,"member",89994,"24:59:54",1,3594
"41CA4F5A69B1A869","classic_bike",2022-09-18 20:06:04,2022-09-19 21:05:59,"casual",89995,"24:59:55",1,3595
"2E724560DD41736B","classic_bike",2022-09-26 13:19:52,2022-09-27 14:19:45,"casual",89993,"24:59:53",2,3593
"79369D2F292B4306","classic_bike",2022-09-30 22:34:46,2022-10-01 23:34:42,"casual",89996,"24:59:56",6,3596
"5165E833E44B2946","docked_bike",2022-09-21 23:18:38,2022-09-26 08:20:56,"casual",378138,"105:02:18",4,291738
"A166468E73EF2D31","classic_bike",2022-09-09 18:56:56,2022-09-10 19:56:42,"casual",89986,"24:59:46",6,3586
"0A0C87787A2B5AFF","docked_bike",2022-09-09 16:14:06,2022-09-21 04:59:10,"casual",996304,"276:45:04",6,909904
"A81A3DC08307A145","docked_bike",2022-09-16 13:26:13,2022-09-23 17:11:21,"casual",618308,"171:45:08",6,531908
"39869595C7B5CB3D","classic_bike",2022-09-08 20:27:14,2022-09-09 21:27:07,"member",89993,"24:59:53",5,3593
"60ACD89C8E848F67","classic_bike",2022-09-13 19:09:18,2022-09-14 20:09:13,"casual",89995,"24:59:55",3,3595
"CA4EA4A986C73C88","classic_bike",2022-09-06 18:22:24,2022-09-07 19:22:18,"casual",89994,"24:59:54",3,3594
"DB72AFBF6E18BEB3","classic_bike",2022-09-25 10:34:31,2022-09-26 11:34:25,"casual",89994,"24:59:54",1,3594
"701DB2028BACA1F4","classic_bike",2022-09-12 02:08:30,2022-09-13 03:08:20,"casual",89990,"24:59:50",2,3590
"346FED3771A9E763","docked_bike",2022-09-09 14:02:39,2022-09-20 08:29:23,"casual",930404,"258:26:44",6,844004
"4F36D242349A484E","classic_bike",2022-09-25 15:45:49,2022-09-26 16:45:41,"casual",89992,"24:59:52",1,3592
"E4E38D2003CFB548","classic_bike",2022-09-13 21:28:47,2022-09-14 22:28:42,"member",89995,"24:59:55",3,3595
"D49A68F11B370800","docked_bike",2022-09-30 15:57:17,2022-10-01 16:57:18,"casual",90001,"25:00:01",6,3601
"AF1B3D67ABEA9042","classic_bike",2022-09-02 09:39:05,2022-09-03 10:38:59,"member",89994,"24:59:54",6,3594
"F580BD78E9750771","classic_bike",2022-09-16 19:52:20,2022-09-17 20:52:15,"casual",89995,"24:59:55",6,3595
"24A09BE6DDBBE253","docked_bike",2022-09-11 19:12:05,2022-09-20 16:17:13,"casual",767108,"213:05:08",1,680708
"A5F2708C880A7809","docked_bike",2022-09-16 09:56:53,2022-09-17 10:56:54,"casual",90001,"25:00:01",6,3601
"D6EFB59B4F11231C","docked_bike",2022-09-28 19:20:50,2022-09-29 20:20:51,"casual",90001,"25:00:01",4,3601
"FA653D5496A28EDB","docked_bike",2022-09-18 03:00:33,2022-09-21 11:17:24,"casual",289011,"80:16:51",1,202611
"07BD2E90FFB43999","docked_bike",2022-09-17 23:28:10,2022-10-01 18:37:33,"casual",1192163,"331:09:23",7,1105763
"E4786A14483D9B42","classic_bike",2022-09-03 16:51:34,2022-09-04 17:51:28,"member",89994,"24:59:54",7,3594
"9286D12A59E88A49","classic_bike",2022-09-14 07:38:39,2022-09-15 08:38:18,"casual",89979,"24:59:39",4,3579
"9F681A8622CD24A8","classic_bike",2022-09-19 17:01:27,2022-09-20 18:01:20,"member",89993,"24:59:53",2,3593
"4D656A9B84F26D45","docked_bike",2022-09-17 04:25:43,2022-09-26 09:07:00,"casual",794477,"220:41:17",7,708077
"FA076219EB950930","classic_bike",2022-09-20 20:53:58,2022-09-21 21:53:54,"casual",89996,"24:59:56",3,3596
"3BE381B3532EE183","classic_bike",2022-09-09 17:56:24,2022-09-10 18:56:10,"casual",89986,"24:59:46",6,3586
"B7D085851D05243C","docked_bike",2022-09-18 15:20:40,2022-09-27 06:26:45,"casual",745565,"207:06:05",1,659165
"CD23919531AC23A8","classic_bike",2022-09-22 08:37:37,2022-09-23 09:37:31,"casual",89994,"24:59:54",5,3594
"E01A947942C06B52","docked_bike",2022-09-08 21:06:36,2022-09-20 10:38:45,"casual",999129,"277:32:09",5,912729
"53ADBC83F3C88407","docked_bike",2022-09-20 20:12:55,2022-09-27 17:22:59,"casual",594604,"165:10:04",3,508204
"8D06F0BDEC567C06","classic_bike",2022-09-08 19:32:35,2022-09-09 20:32:31,"member",89996,"24:59:56",5,3596
"7418513F3FA1B1D7","docked_bike",2022-09-17 15:05:28,2022-09-18 18:12:51,"casual",97643,"27:07:23",7,11243
"D600376B2CE8AC78","docked_bike",2022-09-18 11:41:28,2022-09-19 12:41:29,"casual",90001,"25:00:01",1,3601
"C61CB2A2F012C315","docked_bike",2022-09-18 11:41:34,2022-09-19 12:41:34,"casual",90000,"25:00:00",1,3600
"6180FF9A167A57D5","classic_bike",2022-09-18 09:39:20,2022-09-19 10:39:13,"casual",89993,"24:59:53",1,3593
"B906D6D09CA0FCD6","classic_bike",2022-09-15 23:26:51,2022-09-17 00:26:44,"casual",89993,"24:59:53",5,3593
"619FA7E46C521661","classic_bike",2022-09-12 22:25:15,2022-09-13 23:25:10,"casual",89995,"24:59:55",2,3595
"E2DBD1E91547C540","classic_bike",2022-09-02 17:03:02,2022-09-03 18:02:55,"casual",89993,"24:59:53",6,3593
"57B7C43874A0434B","classic_bike",2022-09-15 17:29:08,2022-09-16 18:29:01,"casual",89993,"24:59:53",5,3593
"7CD34EEF5C679C15","docked_bike",2022-09-02 18:11:18,2022-09-07 18:57:45,"casual",434787,"120:46:27",6,348387
"EF4543E23B360751","docked_bike",2022-09-09 14:02:40,2022-09-20 08:44:04,"casual",931284,"258:41:24",6,844884
"350E820A445B2DD4","docked_bike",2022-09-03 11:43:39,2022-09-13 20:51:21,"casual",896862,"249:07:42",7,810462
"076400872252AE90","docked_bike",2022-09-17 23:09:57,2022-10-02 08:34:26,"casual",1243469,"345:24:29",7,1157069
"D230EEB5EE2D2D1A","docked_bike",2022-09-17 14:54:38,2022-10-01 04:32:43,"casual",1172285,"325:38:05",7,1085885
"77E5C0687F9C034D","docked_bike",2022-09-18 19:43:23,2022-09-22 11:39:51,"casual",316588,"87:56:28",1,230188
"D05197AC0E16CAA9","docked_bike",2022-09-18 16:08:53,2022-09-27 06:31:37,"casual",742964,"206:22:44",1,656564
"6D87FA3A428A4B7E","docked_bike",2022-09-21 11:50:07,2022-09-23 04:56:39,"casual",147992,"41:06:32",4,61592
"DF91D30872A1E964","docked_bike",2022-09-19 18:24:58,2022-09-29 10:32:27,"casual",835649,"232:07:29",2,749249
"060ED0B0CB03572D","docked_bike",2022-09-17 14:45:48,2022-10-01 18:54:33,"casual",1224525,"340:08:45",7,1138125
"1B2AE2BF47F55B87","docked_bike",2022-09-03 22:23:53,2022-09-13 08:28:45,"casual",813892,"226:04:52",7,727492
"89CDB5822781193A","docked_bike",2022-09-18 16:09:07,2022-09-22 04:55:18,"casual",305171,"84:46:11",1,218771
"270A767C94F00A83","docked_bike",2022-09-02 18:27:11,2022-09-09 04:35:53,"casual",554922,"154:08:42",6,468522
"65B4BA003B256240","docked_bike",2022-09-03 14:33:29,2022-09-13 21:08:56,"casual",887727,"246:35:27",7,801327
"0C807E1CF3AA25B6","docked_bike",2022-09-10 19:41:39,2022-09-12 04:45:41,"casual",119042,"33:04:02",7,32642
"5DA99F972FC30418","classic_bike",2022-09-09 14:18:25,2022-09-10 15:18:04,"casual",89979,"24:59:39",6,3579
"00CBA6AB30363C59","classic_bike",2022-09-09 16:37:31,2022-09-10 17:37:27,"casual",89996,"24:59:56",6,3596
"E6943A8554D66465","classic_bike",2022-09-09 16:40:12,2022-09-10 17:40:06,"casual",89994,"24:59:54",6,3594
"F61183B80EA1F532","classic_bike",2022-09-21 15:19:47,2022-09-22 16:19:41,"casual",89994,"24:59:54",4,3594
"FDB739F9EED0C886","classic_bike",2022-09-11 19:31:59,2022-09-12 20:31:55,"casual",89996,"24:59:56",1,3596
"50D6FEC6E255F389","classic_bike",2022-09-16 18:40:14,2022-09-17 19:40:10,"casual",89996,"24:59:56",6,3596
"CA21C884A1FF0BC1","classic_bike",2022-09-17 13:53:30,2022-09-18 14:53:26,"casual",89996,"24:59:56",7,3596
"00ABFBBB5ED6E7EB","docked_bike",2022-09-21 11:39:57,2022-09-25 14:08:29,"casual",354512,"98:28:32",4,268112
"93DBF8997BD92F9B","docked_bike",2022-09-21 11:45:16,2022-09-30 13:13:58,"casual",782922,"217:28:42",4,696522
"8ECD8F765F7CACB0","docked_bike",2022-09-19 18:24:37,2022-09-29 10:32:35,"casual",835678,"232:07:58",2,749278
"A1350F773CB0376C","docked_bike",2022-09-19 18:24:46,2022-09-29 10:32:19,"casual",835653,"232:07:33",2,749253
"5B305D71BAE5C4B0","classic_bike",2022-09-10 15:39:05,2022-09-11 16:38:55,"casual",89990,"24:59:50",7,3590
"C02CCBFE5E748AA7","docked_bike",2022-09-05 01:41:00,2022-09-08 12:18:24,"casual",297444,"82:37:24",2,211044
"66F477DB4EA84C79","docked_bike",2022-09-16 22:09:17,2022-09-21 04:53:33,"casual",369856,"102:44:16",6,283456
"B8AF9E5EBCD8386E","classic_bike",2022-09-12 11:20:39,2022-09-13 12:20:33,"member",89994,"24:59:54",2,3594
"50886061498534A1","classic_bike",2022-09-03 21:36:39,2022-09-04 22:36:31,"casual",89992,"24:59:52",7,3592
"F9E635D8D132D165","classic_bike",2022-09-20 17:27:11,2022-09-21 18:27:05,"casual",89994,"24:59:54",3,3594
"59883CA84DA821C4","classic_bike",2022-09-23 12:40:20,2022-09-24 13:40:13,"casual",89993,"24:59:53",6,3593
"960A04743868EDA6","classic_bike",2022-09-14 23:04:30,2022-09-16 00:04:24,"casual",89994,"24:59:54",4,3594
"C44AC6EA1EFD0FDB","classic_bike",2022-09-18 22:13:20,2022-09-19 23:13:05,"member",89985,"24:59:45",1,3585
"F894E53ED6FBA17E","docked_bike",2022-09-30 13:12:27,2022-10-02 04:49:24,"casual",142617,"39:36:57",6,56217
"4712D8D1CD873975","classic_bike",2022-09-01 17:26:15,2022-09-02 18:26:09,"casual",89994,"24:59:54",5,3594
"22C006A31530A219","docked_bike",2022-09-30 18:31:22,2022-10-04 04:32:20,"casual",295258,"82:00:58",6,208858
"B9147859192FD2CE","docked_bike",2022-09-02 00:53:38,2022-09-07 18:49:56,"casual",496578,"137:56:18",6,410178
"FA5FB8C216EC5244","docked_bike",2022-09-18 10:04:37,2022-09-19 13:41:35,"casual",99418,"27:36:58",1,13018
"DFD4E9C02BA6B096","docked_bike",2022-09-25 03:10:02,2022-09-28 17:57:08,"casual",312426,"86:47:06",1,226026
"49C0D6D85D57253E","classic_bike",2022-09-18 18:37:06,2022-09-19 19:36:59,"casual",89993,"24:59:53",1,3593
"5C902FFE80FB8635","classic_bike",2022-09-09 00:19:22,2022-09-10 01:19:05,"casual",89983,"24:59:43",6,3583
"A190976C19E693FD","classic_bike",2022-09-09 18:37:48,2022-09-10 19:37:37,"casual",89989,"24:59:49",6,3589
"87D905AAFE9C7643","classic_bike",2022-09-30 20:21:30,2022-10-01 21:21:23,"casual",89993,"24:59:53",6,3593
"0F5EECC3BB8C48A8","classic_bike",2022-09-30 20:13:35,2022-10-01 21:13:31,"casual",89996,"24:59:56",6,3596
"C7014904FEDD7B2B","classic_bike",2022-09-07 08:41:16,2022-09-08 09:41:11,"casual",89995,"24:59:55",4,3595
"992A9F3DDF0E88D1","classic_bike",2022-09-02 17:58:28,2022-09-03 18:58:20,"casual",89992,"24:59:52",6,3592
"A2B046E50BC1B7BC","docked_bike",2022-09-24 05:19:47,2022-09-27 16:35:02,"casual",299715,"83:15:15",7,213315
"B9A7CB22DBFD9F93","docked_bike",2022-09-17 19:52:12,2022-10-02 08:31:26,"casual",1255154,"348:39:14",7,1168754
"844CE1B90A450E8E","classic_bike",2022-09-26 17:06:07,2022-09-27 18:05:59,"casual",89992,"24:59:52",2,3592
"E58DC211D21516AC","classic_bike",2022-09-11 21:44:56,2022-09-12 22:44:48,"casual",89992,"24:59:52",1,3592
"67D7D7289E1B9E89","classic_bike",2022-09-17 14:01:29,2022-09-18 15:01:24,"casual",89995,"24:59:55",7,3595
"71B24B8050E4F697","classic_bike",2022-09-09 17:07:06,2022-09-10 18:06:48,"casual",89982,"24:59:42",6,3582
"0E293A86E14F25AD","docked_bike",2022-09-17 19:51:29,2022-10-02 08:33:22,"casual",1255313,"348:41:53",7,1168913
"6891E2137EFBCB15","classic_bike",2022-09-16 07:45:22,2022-09-17 08:45:16,"member",89994,"24:59:54",6,3594
"79FF2A509EF0F8AE","classic_bike",2022-09-03 18:52:04,2022-09-04 19:51:58,"casual",89994,"24:59:54",7,3594
"814446288B74D1F8","classic_bike",2022-09-17 23:51:03,2022-09-19 00:50:58,"casual",89995,"24:59:55",7,3595
"EAB92944F0E1DEFA","classic_bike",2022-09-18 19:32:06,2022-09-19 20:31:59,"casual",89993,"24:59:53",1,3593
"C21D9F8D5E52F841","classic_bike",2022-09-12 13:42:40,2022-09-13 14:42:29,"casual",89989,"24:59:49",2,3589
"FF1BD9421F8EE0D8","classic_bike",2022-09-28 13:10:49,2022-09-29 14:10:36,"casual",89987,"24:59:47",4,3587
"5743E72AC947CEFD","docked_bike",2022-09-09 22:14:28,2022-09-28 04:53:50,"casual",1579162,"438:39:22",6,1492762
"AF318986C6F14581","docked_bike",2022-09-15 12:34:49,2022-09-17 04:47:42,"casual",144773,"40:12:53",5,58373
"83C95CFDBDB9190D","classic_bike",2022-09-19 10:54:21,2022-09-20 11:54:12,"casual",89991,"24:59:51",2,3591
"1A2D2700F10F4BE5","classic_bike",2022-09-06 18:02:39,2022-09-07 19:02:33,"casual",89994,"24:59:54",3,3594
"299A25EAA801CE2F","classic_bike",2022-09-16 12:59:44,2022-09-17 13:59:36,"casual",89992,"24:59:52",6,3592
"8DCBACD8028BB9DD","docked_bike",2022-09-10 13:19:11,2022-09-12 04:45:40,"casual",141989,"39:26:29",7,55589
"B7B9BF056203C7BC","classic_bike",2022-09-07 05:52:19,2022-09-08 06:52:15,"casual",89996,"24:59:56",4,3596
"5049114D63CCC44F","classic_bike",2022-09-16 00:15:44,2022-09-17 01:15:39,"casual",89995,"24:59:55",6,3595
"1BC14E6F16E931FD","classic_bike",2022-09-23 22:44:50,2022-09-24 23:00:58,"casual",87368,"24:16:08",6,968
"CC1B7CE04F5F5B86","classic_bike",2022-09-10 07:48:16,2022-09-11 07:58:13,"member",86997,"24:09:57",7,597
"392A17DA4F2D2FBF","docked_bike",2022-09-08 09:25:05,2022-09-10 04:58:19,"casual",156794,"43:33:14",5,70394
"1DA09B45758114A9","classic_bike",2022-09-18 13:37:53,2022-09-19 14:37:42,"casual",89989,"24:59:49",1,3589
"5EE13444F275529F","docked_bike",2022-09-25 05:35:07,2022-10-05 19:53:11,"casual",915484,"254:18:04",1,829084
"AE6E842D7AB17D46","classic_bike",2022-09-04 18:53:33,2022-09-05 19:53:26,"casual",89993,"24:59:53",1,3593
"A55E34DD6340E8A7","classic_bike",2022-09-30 23:31:12,2022-10-02 00:31:02,"member",89990,"24:59:50",6,3590
"90CDB781BC2A28F4","classic_bike",2022-09-14 13:19:32,2022-09-15 14:19:27,"member",89995,"24:59:55",4,3595
"9C2104998F6431B1","docked_bike",2022-09-12 23:56:25,2022-09-16 04:56:52,"casual",277227,"77:00:27",2,190827
"C0C03FD965F0ECEA","classic_bike",2022-09-13 14:04:03,2022-09-14 15:03:57,"member",89994,"24:59:54",3,3594
"9BEC268C76F6010F","classic_bike",2022-09-21 13:21:46,2022-09-22 14:21:40,"casual",89994,"24:59:54",4,3594
"81B60ED4325A882F","classic_bike",2022-09-11 14:13:32,2022-09-12 15:13:23,"casual",89991,"24:59:51",1,3591
"B9890394902D1BB2","docked_bike",2022-09-11 02:12:06,2022-09-23 07:16:21,"casual",1055055,"293:04:15",1,968655
"78ACDC7B4D882791","classic_bike",2022-09-17 19:59:22,2022-09-18 20:59:17,"casual",89995,"24:59:55",7,3595
"F66E2347BAAE3301","classic_bike",2022-09-24 16:15:43,2022-09-25 17:15:38,"member",89995,"24:59:55",7,3595
"197143D943979293","classic_bike",2022-10-21 21:51:11,2022-10-22 21:56:30,"member",86719,"24:05:19",6,319
"B139FE7DF42819B0","docked_bike",2022-10-24 14:37:54,2022-10-30 08:01:42,"casual",494628,"137:23:48",2,408228
"2AABF05F61B7A044","classic_bike",2022-10-31 08:12:03,2022-11-01 08:28:28,"member",87385,"24:16:25",2,985
"42995642B4465EF3","docked_bike",2022-10-08 13:40:52,2022-10-09 14:15:22,"casual",88470,"24:34:30",7,2070
"0727B29B4C80BA9C","docked_bike",2022-10-09 15:49:32,2022-10-10 16:38:02,"casual",89310,"24:48:30",1,2910
"ADB47938A2BA4561","docked_bike",2022-10-15 22:30:30,2022-10-19 05:00:03,"casual",282573,"78:29:33",7,196173
"5D6D51B63F93A9B1","classic_bike",2022-10-05 14:29:25,2022-10-06 15:29:17,"casual",89992,"24:59:52",4,3592
"190F9FE460716F8E","classic_bike",2022-10-06 14:41:52,2022-10-07 15:41:46,"member",89994,"24:59:54",5,3594
"C7A1D396B44B6D9D","classic_bike",2022-10-30 02:31:16,2022-10-31 03:31:02,"casual",89986,"24:59:46",1,3586
"3F8ED01362980F2D","docked_bike",2022-10-15 18:04:18,2022-10-24 08:59:19,"casual",744901,"206:55:01",7,658501
"71E469E85DDE3951","classic_bike",2022-10-19 10:05:09,2022-10-20 11:05:04,"member",89995,"24:59:55",4,3595
"E88BDF584482E94D","classic_bike",2022-10-14 08:57:41,2022-10-15 09:57:30,"casual",89989,"24:59:49",6,3589
"602BE275C71E3B76","docked_bike",2022-10-21 23:02:00,2022-10-28 17:20:21,"casual",584301,"162:18:21",6,497901
"DC56C5FA2CEE2FD2","docked_bike",2022-10-07 16:02:16,2022-10-22 20:31:53,"casual",1312177,"364:29:37",6,1225777
"F4D7F44579C0BE90","classic_bike",2022-10-21 20:31:18,2022-10-22 21:31:08,"casual",89990,"24:59:50",6,3590
"0339565A0802409D","docked_bike",2022-10-07 16:01:41,2022-10-22 20:31:48,"casual",1312207,"364:30:07",6,1225807
"91BC3CFB30469CE8","docked_bike",2022-10-23 13:57:50,2022-10-30 04:58:00,"casual",572410,"159:00:10",1,486010
"468DEDD73E8B4EA1","classic_bike",2022-10-21 19:38:30,2022-10-22 20:38:25,"member",89995,"24:59:55",6,3595
"ADB2C80F088EC559","classic_bike",2022-10-03 18:46:47,2022-10-04 19:46:42,"casual",89995,"24:59:55",2,3595
